Household_ID,City,Latitude,House_Type,Roof_Type,Roof_Pitch,Roof_Azimuth,Floors,Financed,Year,Panel_Capacity,Shading,Generation
BF32E0986E,Melbourne,-38.307499,Timber Frame,Steel,22.5,317.0,Other,Yes,2020,6720,None,11349.119
EB6CFB4837,Melbourne,-37.712662,Other,Tile,5.0,342.0,Double,Yes,2021,6300,None,10173.924
94F5A2EB9A,Melbourne,-38.133302,,Steel,20.0,271.0,Double,Yes,2010,6300,Partial,7034.673
E15E633797,Melbourne,-37.859505,Other,Tile,12.5,340.0,Single,No,2011,7560,None,11520.743
A26367DBFC,Melbourne,-37.996893,Timber Frame,Steel,30.0,278.0,Single,No,2012,5880,None,8404.526
25D6B5F943,Melbourne,-38.008376,,Tile,25.0,322.0,Double,Yes,2012,7140,Significant,5615.835
B98AEBF37F,Melbourne,-38.090507,,Other,22.5,269.0,Single,Yes,2020,5460,Partial,6708.825
49DFC6CEFE,Melbourne,-37.905042,Double Brick,Tile,25.0,102.0,Double,Yes,2016,6720,Partial,7316.567
8A64F6E488,Melbourne,-38.170681,Double Brick,Tile,30.0,41.0,Single,No,2010,6720,None,10164.215
C17E814339,Melbourne,-38.583379,,Other,20.0,246.0,,No,2011,6300,Significant,4100.202
05F174F519,Melbourne,-38.162479,Timber Frame,Tile,25.0,16.0,,Yes,2015,6720,None,11058.568
B8DBA553B9,Melbourne,-38.076571,Timber Frame,Tile,25.0,334.0,Single,Yes,2019,5880,Partial,8041.038
CC1EA0D3F4,Melbourne,-37.838398,Timber Frame,Other,30.0,131.0,Other,Yes,2011,5460,None,6155.419
A90F03F5B3,Melbourne,-37.480534,Timber Frame,Steel,25.0,243.0,Double,Yes,2019,5880,None,8107.794
4F09BBF10C,Melbourne,-38.203117,Timber Frame,Tile,22.5,6.0,Double,Yes,2013,6720,None,10877.572
898411C2CA,Melbourne,-38.313447,Double Brick,Tile,5.0,346.0,Single,Yes,2018,8400,None,13022.669
D814B4EC4E,Melbourne,-38.35089,Double Brick,Tile,10.0,222.0,Other,Yes,2013,6300,None,8457.844
307824D25A,Melbourne,-38.11434,Double Brick,Other,30.0,199.0,Single,No,2020,7140,None,8298.358
DD5B8EC25E,Melbourne,-38.50325,,Tile,12.5,351.0,Single,Yes,2020,7980,None,13275.321
B15543C3F2,Melbourne,-37.718399,Timber Frame,Steel,22.5,187.0,Double,No,2021,6720,None,8481.342
EC62E65D13,Melbourne,-38.114125,Timber Frame,,20.0,323.0,Double,Yes,2021,6720,Partial,9214.804
F6E1AA7ED0,Melbourne,-37.955394,Timber Frame,,25.0,320.0,Single,Yes,2015,6720,,8735.098
56CC15AB0F,Melbourne,-38.385725,Timber Frame,Steel,25.0,28.0,Single,No,2010,4620,None,7055.267
70DF95B479,Melbourne,-38.351995,Timber Frame,Steel,22.5,118.0,Single,Yes,2011,7980,,7902.174
3A671E9FE4,Melbourne,-38.238666,Double Brick,Steel,30.0,83.0,Double,Yes,2012,6300,None,8632.635
258FC418A4,Melbourne,-38.420281,Timber Frame,Steel,10.0,12.0,Other,No,2016,6300,None,9894.5
2AE996531C,Melbourne,-38.147731,Double Brick,Steel,22.5,4.0,Double,Yes,2020,6720,None,11750.164
8DC5E42CD4,Melbourne,-37.901355,Timber Frame,Tile,10.0,310.0,Single,No,2011,7560,None,11196.805
74D5A42369,Melbourne,-38.122523,Other,Tile,20.0,266.0,Single,No,2015,8400,,12227.412
03DD5BC84E,Melbourne,-37.88215,Double Brick,Tile,30.0,194.0,Other,Yes,2021,5880,None,6848.365
1E01519EA5,Melbourne,-38.173142,Timber Frame,Tile,20.0,45.0,Double,Yes,2021,6720,None,11252.266
78A961FAE0,Melbourne,-37.698855,Timber Frame,,5.0,332.0,Double,No,2018,7140,None,11165.132
A1F0FB7719,Melbourne,-38.203418,Other,Tile,25.0,95.0,Double,No,2019,7140,Significant,5132.025
253BEF81D5,Melbourne,-38.299928,Timber Frame,Steel,25.0,166.0,Double,Yes,2015,6300,None,7203.427
8B41CE869E,Melbourne,-38.069964,Timber Frame,Steel,35.0,336.0,Double,No,2015,6720,None,11150.32
F1F0ED9BAB,Melbourne,-37.936322,Timber Frame,Tile,30.0,109.0,Single,No,2012,6300,Partial,6295.863
EDBBB9609D,Melbourne,-37.594222,Timber Frame,Steel,22.5,,Other,Yes,2017,5040,Significant,3338.784
8699DAC316,Melbourne,-38.184326,Other,Tile,10.0,226.0,Single,No,2017,7140,None,10071.62
B37E96F8CA,Melbourne,-38.010074,Timber Frame,Tile,30.0,101.0,,Yes,2011,7980,None,10165.112
0253FFB5B9,Melbourne,-37.607959,Timber Frame,Other,35.0,267.0,Other,Yes,2021,6720,Partial,8077.578
402007441A,Melbourne,-37.934677,Timber Frame,Tile,25.0,7.0,Double,Yes,2012,7980,None,12888.525
B8EFEF1D0A,Melbourne,-37.851372,Double Brick,Tile,12.5,168.0,Double,Yes,2012,5460,Partial,5666.448
A7F3E6684C,Melbourne,-37.921326,Timber Frame,,20.0,279.0,Double,Yes,2016,5880,None,8940.345
6EF5F7402E,Melbourne,-37.97578,Timber Frame,Tile,35.0,155.0,Double,No,2016,6720,None,7123.813
692D459559,Melbourne,-37.920775,Timber Frame,Steel,30.0,174.0,Double,Yes,2021,7560,None,8587.459
0EE24F37AB,Melbourne,-38.176735,Double Brick,Steel,30.0,23.0,Single,Yes,2021,5040,None,8794.558
9CC9D86D6B,Melbourne,-37.739679,Other,Steel,25.0,1.0,Other,Yes,2020,6720,None,11945.249
CCC5F116DA,Melbourne,-37.889545,Double Brick,Steel,20.0,332.0,Double,Yes,2017,4200,None,6994.06
A9FCE725EA,Melbourne,-37.624032,Timber Frame,Steel,30.0,282.0,Single,Yes,2020,7140,None,11309.845
B86B52B42C,Melbourne,-38.134064,,Steel,22.5,203.0,Single,Yes,2021,4200,None,5399.13
C54914FC8A,Melbourne,-37.887979,Double Brick,Other,5.0,357.0,Single,Yes,2010,5880,,6767.514
50B26C160E,Melbourne,-38.255549,Double Brick,Steel,20.0,71.0,Double,No,2021,5880,,7424.332
8A86A62A58,Melbourne,-37.558985,Timber Frame,Tile,25.0,259.0,Double,Yes,2009,6720,None,8839.072
DE9A171094,Melbourne,-38.146728,Timber Frame,Steel,22.5,162.0,Single,No,2011,7980,None,9097.169
AB11A47740,Melbourne,-38.212113,Other,Tile,20.0,3.0,Double,No,2015,6720,None,11097.124
4275857EC8,Melbourne,-37.963169,Timber Frame,Other,22.5,359.0,Double,Yes,2014,4200,None,6945.555
1C72F7BAF6,Melbourne,-37.664281,Double Brick,Steel,20.0,195.0,Single,Yes,2017,5460,,6917.339
88E7EBD30E,Melbourne,-38.024656,Timber Frame,Tile,25.0,235.0,Single,Yes,2020,6720,None,9025.901
23A8ED1468,Melbourne,-38.254158,Double Brick,Steel,10.0,245.0,Double,Yes,2021,6720,None,10142.453
9E60DB0DEA,Melbourne,-37.78808,Timber Frame,Steel,30.0,149.0,,Yes,2011,6720,None,7254.234
470BD5DB81,Melbourne,-38.133358,Timber Frame,Other,25.0,150.0,Double,Yes,2011,4620,None,5200.707
5538948D00,Melbourne,-38.089176,Timber Frame,Tile,35.0,154.0,Single,No,2009,7980,None,7833.131
814DBEEBF1,Melbourne,-38.240196,Double Brick,Other,25.0,1.0,Single,Yes,2018,7980,None,13760.243
9A9DF218A3,Melbourne,-38.18893,Timber Frame,Tile,25.0,,Single,Yes,2012,7140,None,11203.542
D9433E953A,Melbourne,-38.329299,Timber Frame,,35.0,36.0,Single,Yes,2019,7140,None,11923.293
2A54518AE4,Melbourne,-38.270193,Timber Frame,Tile,20.0,352.0,Single,Yes,2010,6720,None,10450.132
144710AB50,Melbourne,-37.926014,Timber Frame,,20.0,354.0,Single,Yes,2010,7560,None,11855.99
880AE3A4BD,Melbourne,-37.589099,Timber Frame,Tile,10.0,92.0,Double,No,2012,5040,Partial,5661.203
05717C3CA3,Melbourne,-37.861623,Double Brick,,25.0,120.0,,No,2020,5040,None,6735.807
E053F77F90,Melbourne,-38.071693,Timber Frame,Steel,30.0,6.0,Single,Yes,2019,7140,None,12526.953
A3FB86660A,Melbourne,-37.742782,Timber Frame,Tile,12.5,208.0,Other,No,2013,5880,Partial,6244.979
141065AE1C,Melbourne,,Timber Frame,Steel,22.5,186.0,Double,Yes,2001,5460,Partial,4403.338
1C051B4751,Melbourne,-38.159372,Timber Frame,Steel,35.0,20.0,Single,Yes,2013,7980,Partial,10267.255
F9820F91B7,Melbourne,-38.364573,Timber Frame,Tile,20.0,,Double,Yes,2016,7140,Partial,9455.44
C7FF7214DF,Melbourne,-37.940222,Timber Frame,Tile,10.0,315.0,Double,Yes,2019,6300,None,10214.692
1E1F6BCF83,Melbourne,-38.11714,Double Brick,Tile,35.0,265.0,Double,Yes,2018,6300,None,8995.982
1E8FF5D335,Melbourne,-37.888128,Timber Frame,Steel,35.0,186.0,Single,Yes,2020,6300,None,6697.867
215C036EE0,Melbourne,-38.190499,,Steel,25.0,84.0,Double,Yes,2012,8820,None,12158.604
13B72D5780,Melbourne,-37.954083,Timber Frame,Tile,30.0,345.0,Double,Yes,2011,6720,None,10779.926
147609181F,Melbourne,-38.2449,Double Brick,Colorbond,30.0,359.0,Single,No,2016,5040,Partial,6879.868
B9A4D21AC4,Melbourne,-37.812465,Timber Frame,Steel,22.5,317.0,Single,No,2021,7140,None,12298.636
4231D2E1A3,Melbourne,-38.059438,Timber Frame,Tile,12.5,171.0,Other,Yes,2011,5040,None,6424.917
635F9BC172,Melbourne,-37.771533,Double Brick,,25.0,38.0,Single,No,2021,6720,Partial,9209.854
8872A9CC86,Melbourne,-37.785145,,Tile,35.0,307.0,,Yes,2020,7560,None,12694.334
04878FC66D,Melbourne,-38.096152,Timber Frame,,5.0,10.0,Single,No,2011,5040,None,7312.367
1878C9586D,Melbourne,-37.729873,Double Brick,Other,25.0,263.0,Double,Yes,2020,6720,None,10097.997
5929AD1A8E,Melbourne,-37.72151,Timber Frame,Steel,20.0,32.0,Other,Yes,2012,6300,None,9822.181
56E7A9CAD0,Melbourne,-38.231274,Timber Frame,,20.0,19.0,Single,Yes,2011,6300,None,9770.283
9B9084FA92,Melbourne,-37.604557,,Tile,25.0,344.0,Double,Yes,2018,7140,None,12294.919
EBA7F94E21,Melbourne,-38.176457,Double Brick,Steel,30.0,100.0,Double,No,2020,4200,None,5912.175
8DD0E26323,Melbourne,-38.350875,Timber Frame,Tile,30.0,347.0,Double,No,2020,5040,None,8850.17
463618B2AB,Melbourne,-37.966067,Timber Frame,Other,35.0,81.0,Single,Yes,2020,3780,None,5611.697
E00E3685F8,Melbourne,-37.636791,Timber Frame,Tile,20.0,32.0,,Yes,2014,5880,None,9387.736
91E6B07BD9,Melbourne,-37.833854,Timber Frame,Tile,25.0,129.0,Single,Yes,2017,6720,None,8500.988
0464CE1D2F,Melbourne,-37.973221,Timber Frame,Steel,5.0,16.0,Other,Yes,2012,7560,None,11118.063
F4F4356447,Melbourne,-38.425252,Timber Frame,Tile,20.0,245.0,Double,No,2014,6300,Significant,4248.956
51DB2F11D7,Melbourne,-37.649703,Timber Frame,Tile,10.0,206.0,Single,Yes,2019,7140,None,10289.278
B4C2246487,Melbourne,-37.921514,Timber Frame,Steel,30.0,111.0,Single,Yes,2009,5040,None,6039.602
1D14685C65,Melbourne,-38.446862,Timber Frame,Other,20.0,108.0,Other,No,2011,7980,None,10339.213
00A588C1CB,Melbourne,-37.78324,,,25.0,274.0,Single,No,2011,5880,None,8339.783
BFF766F5D1,Melbourne,-38.090915,Double Brick,Tile,22.5,341.0,,Yes,2020,7560,None,13079.125
0F0FF44FE7,Melbourne,-38.265633,Other,,25.0,357.0,Single,No,2012,7980,Partial,10302.693
2CEB717CAC,Melbourne,-37.416067,Other,Tile,25.0,360.0,Other,Yes,2012,6720,None,11047.362
FBAF47C8AB,Melbourne,-37.930333,Timber Frame,Steel,25.0,274.0,Double,Yes,2021,7560,None,11902.162
E5D8729738,Melbourne,,Timber Frame,Tile,22.5,165.0,Single,Yes,2020,5040,None,6352.461
F32885B583,Melbourne,-37.897498,,Steel,25.0,73.0,Double,Yes,2018,7560,None,11473.115
B769AFEA86,Melbourne,-37.670833,Timber Frame,Steel,35.0,143.0,Single,Yes,2011,5040,Significant,2609.872
BC566C01A3,Melbourne,-38.250952,Double Brick,Tile,10.0,91.0,Double,Yes,2018,7560,Partial,8956.549
6A730BF654,Melbourne,-38.08413,Timber Frame,Tile,12.5,20.0,Other,Yes,2011,7140,None,10708.367
5A7C595913,Melbourne,-38.518499,,Tile,12.5,26.0,Single,Yes,2018,6720,,10742.192
B0685C5A42,Melbourne,-38.074502,Timber Frame,Other,30.0,2.0,Single,Yes,2010,6300,None,10071.602
1C0294C688,Melbourne,-37.40654,Timber Frame,Steel,35.0,108.0,,Yes,2016,7560,None,9754.076
C8DFC4C8D5,Melbourne,-38.241503,Timber Frame,Steel,35.0,107.0,Double,No,2011,4620,None,5583.117
669904C989,Melbourne,-38.273298,Timber Frame,,35.0,3.0,Single,No,2020,5460,None,9670.746
204FCB0CB5,Melbourne,-38.129387,Timber Frame,Tile,10.0,7.0,Double,Yes,2020,6720,None,11099.282
98E312CD77,Melbourne,-38.3903,Timber Frame,,25.0,7.0,Double,No,2012,6720,None,10761.005
CFF087654E,Melbourne,-37.494388,Timber Frame,Tile,35.0,62.0,Single,Yes,2020,6300,Partial,8109.513
CAF21D67EB,Melbourne,-38.010484,Timber Frame,,22.5,173.0,Double,No,2011,6720,,7570.746
6A99B4CC97,Melbourne,-38.749188,,Steel,20.0,110.0,Single,No,2011,5880,None,7529.36
6D136B86E5,Melbourne,-37.725393,Double Brick,Tile,12.5,13.0,Double,No,2021,5460,None,9212.865
0FF532F3F9,Melbourne,-37.728941,Timber Frame,Steel,20.0,147.0,Single,No,2020,7560,None,10053.302
2D532C13B0,Melbourne,-37.777653,Timber Frame,Steel,22.5,177.0,,Yes,2015,5880,None,6920.739
88AB015013,Melbourne,-37.79696,Timber Frame,Tile,30.0,26.0,Double,No,2012,6720,None,10696.749
7FFDCFB459,Melbourne,-37.68111,Timber Frame,Tile,22.5,252.0,Double,No,2006,6300,None,7868.301
B8D094E47B,Melbourne,-37.948913,,Tile,20.0,211.0,Other,Yes,2019,6300,Partial,6652.445
78164286D2,Melbourne,-38.122883,Timber Frame,Tile,25.0,139.0,Single,Yes,2016,7980,Partial,7748.071
7E134EDE26,Melbourne,-37.579624,Double Brick,Tile,20.0,207.0,Single,Yes,2012,5040,Partial,4939.188
C37147218B,Melbourne,-38.041127,Timber Frame,Steel,25.0,204.0,Double,Yes,2012,5040,None,5725.967
C90FDA1EDE,Melbourne,-37.972204,Timber Frame,Other,35.0,6.0,Single,No,2013,5880,None,9686.456
D89BA2E827,Melbourne,-37.848085,Timber Frame,Tile,22.5,19.0,Double,Yes,2012,7140,None,11342.132
FE6BF35EA4,Melbourne,-37.588664,Timber Frame,Tile,22.5,68.0,Single,Yes,2011,4620,Partial,5320.817
68D0587949,Melbourne,-37.706824,Timber Frame,Steel,30.0,176.0,Double,No,2012,4620,None,4775.18
1931F57B41,Melbourne,-37.925368,Double Brick,Tile,22.5,358.0,,Yes,2020,6300,None,11090.814
E6D60E21D0,Melbourne,-37.803269,Double Brick,Steel,5.0,325.0,Double,Yes,2015,6300,None,9524.672
8AD0C42AA9,Melbourne,-38.044562,Timber Frame,Steel,22.5,334.0,,Yes,2012,6300,None,9961.081
D6A3613852,Melbourne,-38.031788,Double Brick,Other,22.5,261.0,Other,Yes,2011,7140,None,9675.962
89B6CA03B2,Melbourne,-38.449136,Timber Frame,Tile,20.0,12.0,Double,Yes,2019,7140,None,12114.19
D0AC2FBCF4,Melbourne,-37.961578,Double Brick,Steel,25.0,96.0,Double,Yes,2015,5040,None,6950.111
497333BEA1,Melbourne,-37.784819,Double Brick,Tile,30.0,,Single,No,2012,5460,None,8710.3
EC58760822,Melbourne,-37.695756,Timber Frame,Steel,5.0,40.0,,Yes,2011,5460,Partial,6318.176
5182717CC0,Melbourne,-38.127603,Timber Frame,Tile,30.0,295.0,Double,Yes,2012,5040,None,7523.333
C448275581,Melbourne,-37.525773,Timber Frame,Tile,30.0,,Double,Yes,2015,7140,None,8480.34
6A66CBF76F,Melbourne,-38.00457,Timber Frame,Tile,10.0,317.0,Other,Yes,2019,4620,Partial,5989.252
1FB09B43DC,Melbourne,-37.686999,Timber Frame,Steel,20.0,27.0,,Yes,2015,7560,None,12261.043
EAB54126BA,Melbourne,-37.822797,Weatherboard,Tile,20.0,334.0,Single,No,2012,7140,None,11288.894
6D1F95B496,Melbourne,-37.932019,Timber Frame,Steel,20.0,,Single,No,2019,6720,None,10172.971
DE059026A4,Melbourne,-38.143054,Double Brick,Tile,25.0,253.0,Double,Yes,2019,5880,None,8322.881
A873BE80B8,Melbourne,-38.202822,Timber Frame,Tile,10.0,118.0,,Yes,2011,5460,,7284.407
9D5E8120EC,Melbourne,-38.528515,Timber Frame,Tile,20.0,324.0,Single,Yes,2010,6300,Partial,7624.405
BF43139D95,Melbourne,-38.171268,Other,,25.0,1.0,Double,Yes,2015,5880,None,9837.628
87CBBC1A7D,Melbourne,-38.064437,Double Brick,Steel,30.0,2.0,,Yes,2010,5460,None,8737.142
5F1E76CD71,Melbourne,-38.156372,Timber Frame,Steel,5.0,300.0,Other,Yes,2020,4200,None,6534.756
AB297881FD,Melbourne,-38.413317,Other,Steel,10.0,173.0,Other,Yes,2021,7560,None,10860.755
21CA6C835C,Melbourne,,Timber Frame,Tile,30.0,355.0,Single,No,2014,5460,None,9106.332
140F83870A,Melbourne,-38.062655,Timber Frame,Tile,25.0,177.0,Double,Yes,2021,7140,None,8607.447
325EAD8328,Melbourne,-38.172465,Other,,22.5,223.0,Double,Yes,2019,6300,Partial,6578.555
C020D20106,Melbourne,-37.977982,,Steel,10.0,125.0,,Yes,2019,5460,None,7914.042
CBEEAE30A7,Melbourne,-37.989026,Timber Frame,Steel,25.0,307.0,Single,Yes,2016,5460,Significant,4399.824
08341D7060,Melbourne,-38.261834,Timber Frame,Tile,35.0,360.0,Single,Yes,2019,4200,Partial,5915.101
E6B52DF18F,Melbourne,-38.09841,Timber Frame,,20.0,10.0,Single,Yes,2019,5040,None,8624.211
697990048E,Melbourne,-37.700168,Timber Frame,Other,20.0,5.0,,Yes,2019,6720,None,11663.604
7A47229A0A,Melbourne,,Double Brick,Tile,35.0,88.0,Single,Yes,2020,3780,None,5426.517
2FF6EFD818,Melbourne,-38.073363,Timber Frame,Steel,22.5,252.0,Other,Yes,2019,5460,None,7803.143
70F8AA14BF,Melbourne,-37.569665,Timber Frame,,20.0,263.0,Double,No,2011,4200,None,5860.19
747F3460FB,Melbourne,,Double Brick,Tile,25.0,338.0,Double,Yes,2020,7560,Significant,6586.002
E673642A0C,Melbourne,-38.097295,Double Brick,Tile,20.0,300.0,Double,No,2015,7140,Partial,8901.406
E3B5F0CD98,Melbourne,-38.02191,Timber Frame,Tile,30.0,35.0,Double,No,2017,7560,None,12496.952
E240AF6940,Melbourne,-37.438762,Timber Frame,Tile,30.0,152.0,Single,Yes,2011,7980,Partial,6894.294
7A8DAD48A9,Melbourne,-38.157304,Other,Tile,20.0,186.0,Single,Yes,2019,7140,None,9034.166
C86A5EB1D7,Melbourne,-38.311445,Timber Frame,Tile,20.0,347.0,,Yes,2010,7140,None,11053.534
B73ADC740D,Melbourne,-38.099456,Timber Frame,Tile,20.0,81.0,Single,Yes,2010,6300,None,8665.353
40DEEBF68B,Melbourne,-37.841416,Double Brick,Steel,25.0,49.0,Single,Yes,2013,7560,None,11653.473
927DF5054C,Melbourne,-38.039822,Other,Steel,20.0,313.0,Single,No,2016,5460,None,8818.114
3B7EB3AE92,Melbourne,-37.737998,Timber Frame,Steel,25.0,344.0,Double,Yes,2011,6300,None,10034.394
6278251FF1,Melbourne,-38.205111,Double Brick,Tile,25.0,125.0,Single,Yes,2015,6300,Significant,3918.792
B8C45C8FE1,Melbourne,-37.693525,Double Brick,Steel,20.0,319.0,Single,No,2014,6720,Partial,8608.3
BEC6B76C5D,Melbourne,-38.309752,Timber Frame,Steel,25.0,53.0,Other,Yes,2010,5880,None,8585.127
2C3F6BCD0A,Melbourne,-37.814221,Timber Frame,Tile,20.0,78.0,Double,No,2011,7560,None,10636.903
7CF41DD56A,Melbourne,-37.93071,Timber Frame,Other,22.5,0.0,Other,Yes,2018,7140,None,12334.713
09FA0B2554,Melbourne,-37.823924,Double Brick,Tile,25.0,344.0,Single,Yes,2011,5040,None,8010.889
4C415EDA5F,Melbourne,-37.730312,Timber Frame,Tile,30.0,119.0,Double,No,2017,7140,None,9087.4
5B70EEA460,Melbourne,-37.914994,Timber Frame,Tile,22.5,99.0,Other,No,2021,6720,Partial,7859.29
A6C08076C5,Melbourne,-37.670669,Timber Frame,Tile,35.0,71.0,Double,No,2010,7980,None,11163.956
83733E01F9,Melbourne,-38.197685,Timber Frame,Steel,20.0,139.0,Single,No,2017,5460,Partial,5628.384
8FA4FF7431,Melbourne,-38.028149,Double Brick,Steel,25.0,108.0,,Yes,2020,6720,None,9292.937
DED5B97650,Melbourne,-37.900988,Timber Frame,Tile,20.0,164.0,Single,Yes,2019,5880,Significant,3774.458
F1669056FC,Melbourne,-38.345272,Timber Frame,Steel,30.0,51.0,Other,Yes,2012,7560,None,11393.023
E26E8E62D3,Melbourne,-38.042996,Other,Tile,20.0,76.0,Single,Yes,2016,7140,None,10630.629
70EB82A7D8,Melbourne,-38.034118,Timber Frame,Other,30.0,359.0,Double,Yes,2019,5460,None,9646.002
436D7FD21E,Melbourne,-37.911314,Timber Frame,Steel,35.0,110.0,Single,Yes,2010,7140,None,8462.497
BCF322E29D,Melbourne,-38.203036,Timber Frame,,10.0,20.0,Single,Yes,2011,4200,Partial,4995.135
E4A96C80B8,Melbourne,-37.839672,Double Brick,,25.0,250.0,Single,No,2011,7560,None,9735.36
6084521014,Melbourne,-37.773507,Double Brick,Steel,30.0,248.0,Single,Yes,2017,4200,None,5649.301
7240CD2615,Melbourne,-37.730703,Timber Frame,Tile,12.5,213.0,Single,No,2018,5040,None,7074.764
5AF7073B7B,Melbourne,-38.270943,Timber Frame,Tile,25.0,76.0,Double,Yes,2019,5040,None,7608.759
2797FD7EDC,Melbourne,-38.258808,Timber Frame,,,51.0,Single,No,2018,7560,None,12096.632
30BA8EB925,Melbourne,-38.169417,Double Brick,Tile,25.0,161.0,Single,Yes,2018,7140,None,8497.357
003AD50119,Melbourne,-38.061294,Double Brick,Tile,25.0,313.0,,Yes,2014,6300,None,10027.35
959CDA4EEB,Melbourne,-37.988681,Timber Frame,Steel,30.0,106.0,Double,Yes,2014,7980,None,10310.746
B44029A3E7,Melbourne,-38.109793,Double Brick,Tile,25.0,67.0,Double,Yes,2019,5460,None,8460.196
A8D97B2AB8,Melbourne,-37.82702,Timber Frame,Tile,35.0,137.0,Double,Yes,2009,6720,None,6879.386
F4A391738F,Melbourne,-38.293732,Timber Frame,Tile,30.0,56.0,Double,Yes,2017,6300,None,9902.016
ED861E2844,Melbourne,-37.950551,Timber Frame,,5.0,,Other,Yes,2014,5040,None,7516.747
FDBD886FC6,Melbourne,-38.074415,Timber Frame,Tile,25.0,100.0,Single,Yes,2016,5040,None,6906.621
09EE344B5C,Melbourne,-38.051511,Timber Frame,Tile,22.5,165.0,Single,No,2019,7140,None,8849.026
0E29FE3218,Melbourne,-37.99417,Timber Frame,Tile,30.0,0.0,Other,Yes,2018,7980,None,13974.014
1B945FFF65,Melbourne,-38.029086,Timber Frame,Steel,20.0,4.0,Single,Yes,2018,5880,None,10048.518
D4BDFAD87E,Melbourne,-38.131811,Timber Frame,Tile,22.5,115.0,Single,Yes,2011,5040,None,6312.374
BE985D3247,Melbourne,-37.87329,Timber Frame,Steel,20.0,354.0,Single,Yes,2012,7560,None,12142.441
8E6ED9DEBC,Melbourne,-37.798089,Timber Frame,Steel,25.0,159.0,Double,Yes,2020,6300,None,7734.374
20BC8B266A,Melbourne,-38.098057,Double Brick,Steel,22.5,159.0,Single,Yes,2011,7140,Partial,6541.344
5CBD53E090,Melbourne,-37.858999,Timber Frame,Tile,22.5,359.0,Single,No,2010,5880,None,9317.617
34F406113A,Melbourne,-37.861314,Timber Frame,Tile,30.0,9.0,Double,Yes,2021,5880,None,10521.143
3B6937E7E9,Melbourne,-38.054461,Timber Frame,Steel,10.0,148.0,Single,Yes,2020,5460,None,7872.44
7E38C4C414,Melbourne,-37.945566,Timber Frame,Tile,30.0,20.0,Single,Yes,2018,5460,None,9313.726
D56EFD6AC2,Melbourne,-38.173075,Double Brick,Tile,25.0,358.0,Double,No,2021,7140,None,12708.257
B2DBDD4172,Melbourne,-38.183913,Timber Frame,,30.0,350.0,,Yes,2011,5880,None,9434.129
2AD7180881,Melbourne,-38.380398,Timber Frame,Tile,22.5,275.0,Double,No,2018,7980,None,12185.832
C8F5E6A3BD,Melbourne,-37.907668,Timber Frame,Steel,35.0,25.0,Double,Yes,2013,7980,None,12795.352
F55D3117B6,Melbourne,-37.987756,Timber Frame,Tile,20.0,189.0,Single,No,2022,7140,Partial,-148659.41999999998
19736A6313,Melbourne,-37.723128,Timber Frame,,25.0,76.0,Single,No,2011,7140,None,9992.5
853404FE97,Melbourne,-38.028679,Timber Frame,,30.0,76.0,Single,No,2014,6720,None,9662.103
4EF203B725,Melbourne,-38.092827,Timber Frame,Other,,171.0,Other,Yes,2014,5460,None,5434.219
DF3496CA0F,Melbourne,-37.940514,Double Brick,Steel,30.0,219.0,Single,No,2021,5460,None,6760.4
13630B37A5,Melbourne,-37.841287,Timber Frame,Tile,30.0,11.0,Double,Yes,2011,6300,Partial,8092.044
F72AB0D4E3,Melbourne,-37.935651,Timber Frame,Tile,25.0,187.0,Double,No,2020,6300,None,7590.392
740D186A8D,Melbourne,-38.390784,Double Brick,Steel,5.0,64.0,Single,Yes,2009,6720,None,9344.27
7BCDAF097E,Melbourne,-37.864044,,Steel,22.5,352.0,Double,Yes,2017,6300,Partial,8565.307
862037074B,Melbourne,-37.900727,,Tile,35.0,66.0,Double,Yes,2010,5460,Partial,6194.005
AF1DAE9117,Melbourne,-38.182404,Timber Frame,Steel,35.0,153.0,Single,Yes,2011,5880,None,5911.837
A18D71F8E7,Melbourne,-38.420497,Timber Frame,Steel,35.0,249.0,Double,No,2021,7140,None,9760.747
8603537CF5,Melbourne,-37.82815,Double Brick,Steel,20.0,341.0,Single,No,2013,7140,None,11484.848
DF7C0E1B7F,Melbourne,-38.167385,Timber Frame,Tile,20.0,34.0,Double,Yes,2013,6300,None,9830.471
EA2949B03A,Melbourne,-37.946596,Double Brick,Steel,30.0,82.0,Double,Yes,2019,7140,Significant,5323.262
DC8A6AF857,Melbourne,-37.734349,Timber Frame,Tile,22.5,4.0,Single,Yes,2008,6720,,8318.254
F0D20C32FC,Melbourne,-38.166444,Timber Frame,Tile,5.0,335.0,Other,Yes,2020,6300,Partial,7973.534
4756FB60E8,Melbourne,-37.903451,Timber Frame,Steel,25.0,55.0,Single,Yes,2021,7560,,12432.521
3E0FBCB9E5,Melbourne,-37.903637,Timber Frame,Tile,25.0,108.0,Single,Yes,2021,5460,None,7644.566
B2D4FB53BF,Melbourne,-38.001252,Timber Frame,Steel,20.0,290.0,Double,Yes,2011,5460,None,8002.781
FA8C7A02BA,Melbourne,-38.249506,Timber Frame,Tile,22.5,262.0,Other,Yes,2019,6300,Partial,7420.059
D6E7C1AB1B,Melbourne,-38.167736,Timber Frame,Tile,30.0,317.0,Single,Yes,2019,5040,None,8553.159
D2835905B0,Melbourne,-37.901446,Double Brick,Other,25.0,258.0,Double,Yes,2020,7980,None,11688.777
BD3BC7BD94,Melbourne,-37.701536,Timber Frame,Other,30.0,209.0,,No,2011,7140,Partial,6241.988
